Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;Referee;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;Season;Month;DayOfWeek;Total Goles;Resultado;Total Shots;Total Shots on Target;Total Corners
2018-10-05;West Ham;Man United;0;0;D;0.0;0.0;D;J Moss;9.0;16.0;2.0;6.0;12.0;12.0;1.0;6.0;1.0;1.0;0.0;0.0;2018;10;Friday;0;Empate;25.0;8.0;7.0
2018-05-13;Burnley;Bournemouth;1;2;A;1.0;0.0;H;P Tierney;12.0;16.0;4.0;5.0;14.0;9.0;7.0;8.0;0.0;0.0;0.0;0.0;2018;5;Sunday;3;Victoria Visitante;28.0;9.0;15.0
2018-05-13;Crystal Palace;West Brom;2;0;H;0.0;0.0;D;J Moss;11.0;7.0;5.0;1.0;10.0;11.0;4.0;2.0;2.0;3.0;0.0;0.0;2018;5;Sunday;2;Victoria Local;18.0;6.0;6.0
2018-05-13;Huddersfield;Arsenal;0;1;A;0.0;1.0;A;M Oliver;18.0;9.0;3.0;4.0;11.0;7.0;7.0;4.0;1.0;0.0;0.0;0.0;2018;5;Sunday;1;Victoria Visitante;27.0;7.0;11.0
2018-05-13;Liverpool;Brighton;4;0;H;2.0;0.0;H;K Friend;22.0;2.0;11.0;1.0;3.0;6.0;7.0;3.0;0.0;0.0;0.0;0.0;2018;5;Sunday;4;Victoria Local;24.0;12.0;10.0
2018-05-13;Man United;Watford;1;0;H;1.0;0.0;H;L Mason;7.0;7.0;1.0;3.0;6.0;11.0;6.0;5.0;4.0;0.0;0.0;0.0;2018;5;Sunday;1;Victoria Local;14.0;4.0;11.0
2018-05-13;Newcastle;Chelsea;3;0;H;1.0;0.0;H;M Atkinson;16.0;6.0;6.0;2.0;11.0;10.0;4.0;2.0;0.0;1.0;0.0;0.0;2018;5;Sunday;3;Victoria Local;22.0;8.0;6.0
2018-05-13;Southampton;Man City;0;1;A;0.0;0.0;D;A Marriner;8.0;13.0;3.0;2.0;8.0;10.0;1.0;12.0;3.0;1.0;0.0;0.0;2018;5;Sunday;1;Victoria Visitante;21.0;5.0;13.0
2018-05-13;Swansea;Stoke;1;2;A;1.0;2.0;A;A Taylor;26.0;8.0;11.0;5.0;12.0;9.0;6.0;0.0;1.0;2.0;0.0;0.0;2018;5;Sunday;3;Victoria Visitante;34.0;16.0;6.0
2018-05-13;Tottenham;Leicester;5;4;H;1.0;2.0;A;C Pawson;14.0;16.0;6.0;9.0;9.0;13.0;4.0;4.0;1.0;2.0;0.0;0.0;2018;5;Sunday;9;Victoria Local;30.0;15.0;8.0
2018-05-13;West Ham;Everton;3;1;H;1.0;0.0;H;G Scott;15.0;14.0;4.0;7.0;10.0;13.0;6.0;6.0;0.0;1.0;0.0;0.0;2018;5;Sunday;4;Victoria Local;29.0;11.0;12.0
2018-10-08;Man United;Leicester;2;1;H;1.0;0.0;H;A Marriner;8.0;13.0;6.0;4.0;11.0;8.0;2.0;5.0;2.0;1.0;0.0;0.0;2018;10;Monday;3;Victoria Local;21.0;10.0;7.0
2018-11-08;Bournemouth;Cardiff;2;0;H;1.0;0.0;H;K Friend;12.0;10.0;4.0;1.0;11.0;9.0;7.0;4.0;1.0;1.0;0.0;0.0;2018;11;Thursday;2;Victoria Local;22.0;5.0;11.0
2018-11-08;Fulham;Crystal Palace;0;2;A;0.0;1.0;A;M Dean;15.0;10.0;6.0;9.0;9.0;11.0;5.0;5.0;1.0;2.0;0.0;0.0;2018;11;Thursday;2;Victoria Visitante;25.0;15.0;10.0
2018-11-08;Huddersfield;Chelsea;0;3;A;0.0;2.0;A;C Kavanagh;6.0;13.0;1.0;4.0;9.0;8.0;2.0;5.0;2.0;1.0;0.0;0.0;2018;11;Thursday;3;Victoria Visitante;19.0;5.0;7.0
2018-11-08;Newcastle;Tottenham;1;2;A;1.0;2.0;A;M Atkinson;15.0;15.0;2.0;5.0;11.0;12.0;3.0;5.0;2.0;2.0;0.0;0.0;2018;11;Thursday;3;Victoria Visitante;30.0;7.0;8.0
2018-11-08;Watford;Brighton;2;0;H;1.0;0.0;H;J Moss;19.0;6.0;5.0;0.0;10.0;16.0;8.0;2.0;2.0;2.0;0.0;0.0;2018;11;Thursday;2;Victoria Local;25.0;5.0;10.0
2018-11-08;Wolves;Everton;2;2;D;1.0;1.0;D;C Pawson;11.0;6.0;4.0;5.0;8.0;7.0;3.0;6.0;0.0;1.0;0.0;1.0;2018;11;Thursday;4;Empate;17.0;9.0;9.0
2018-12-08;Arsenal;Man City;0;2;A;0.0;1.0;A;M Oliver;9.0;17.0;3.0;8.0;11.0;14.0;2.0;9.0;2.0;2.0;0.0;0.0;2018;12;Saturday;2;Victoria Visitante;26.0;11.0;11.0
2018-12-08;Liverpool;West Ham;4;0;H;2.0;0.0;H;A Taylor;18.0;5.0;8.0;2.0;14.0;9.0;5.0;4.0;1.0;2.0;0.0;0.0;2018;12;Saturday;4;Victoria Local;23.0;10.0;9.0
2018-12-08;Southampton;Burnley;0;0;D;0.0;0.0;D;G Scott;18.0;16.0;3.0;6.0;10.0;9.0;8.0;5.0;0.0;1.0;0.0;0.0;2018;12;Saturday;0;Empate;34.0;9.0;13.0
2018-08-18;Cardiff;Newcastle;0;0;D;0.0;0.0;D;C Pawson;12.0;12.0;1.0;6.0;14.0;16.0;5.0;5.0;2.0;2.0;0.0;1.0;2018;8;Saturday;0;Empate;24.0;7.0;10.0
2018-08-18;Chelsea;Arsenal;3;2;H;2.0;2.0;D;M Atkinson;24.0;15.0;11.0;6.0;12.0;9.0;5.0;1.0;0.0;2.0;0.0;0.0;2018;8;Saturday;5;Victoria Local;39.0;17.0;6.0
2018-08-18;Everton;Southampton;2;1;H;2.0;0.0;H;L Mason;13.0;15.0;7.0;4.0;8.0;20.0;2.0;5.0;0.0;5.0;0.0;0.0;2018;8;Saturday;3;Victoria Local;28.0;11.0;7.0
2018-08-18;Leicester;Wolves;2;0;H;2.0;0.0;H;M Dean;6.0;11.0;2.0;3.0;10.0;8.0;1.0;9.0;2.0;1.0;1.0;0.0;2018;8;Saturday;2;Victoria Local;17.0;5.0;10.0
2018-08-18;Tottenham;Fulham;3;1;H;1.0;0.0;H;A Taylor;25.0;10.0;11.0;3.0;9.0;5.0;5.0;2.0;0.0;0.0;0.0;0.0;2018;8;Saturday;4;Victoria Local;35.0;14.0;7.0
2018-08-18;West Ham;Bournemouth;1;2;A;1.0;0.0;H;S Attwell;11.0;12.0;5.0;5.0;14.0;10.0;6.0;4.0;6.0;2.0;0.0;0.0;2018;8;Saturday;3;Victoria Visitante;23.0;10.0;10.0
2018-08-19;Brighton;Man United;3;2;H;3.0;1.0;H;K Friend;6.0;9.0;3.0;3.0;16.0;13.0;3.0;5.0;1.0;1.0;0.0;0.0;2018;8;Sunday;5;Victoria Local;15.0;6.0;8.0
2018-08-19;Burnley;Watford;1;3;A;1.0;1.0;D;P Tierney;8.0;9.0;3.0;6.0;8.0;19.0;5.0;2.0;1.0;2.0;0.0;0.0;2018;8;Sunday;4;Victoria Visitante;17.0;9.0;7.0
2018-08-19;Man City;Huddersfield;6;1;H;3.0;1.0;H;A Marriner;32.0;5.0;14.0;1.0;9.0;4.0;10.0;3.0;0.0;2.0;0.0;0.0;2018;8;Sunday;7;Victoria Local;37.0;15.0;13.0
2018-08-20;Crystal Palace;Liverpool;0;2;A;0.0;1.0;A;M Oliver;8.0;16.0;2.0;6.0;6.0;13.0;6.0;7.0;1.0;1.0;1.0;0.0;2018;8;Monday;2;Victoria Visitante;24.0;8.0;13.0
2018-08-25;Arsenal;West Ham;3;1;H;1.0;1.0;D;G Scott;17.0;13.0;10.0;5.0;16.0;13.0;10.0;2.0;1.0;3.0;0.0;0.0;2018;8;Saturday;4;Victoria Local;30.0;15.0;12.0
2018-08-25;Bournemouth;Everton;2;2;D;0.0;0.0;D;L Probert;17.0;11.0;5.0;3.0;12.0;10.0;6.0;2.0;0.0;3.0;1.0;1.0;2018;8;Saturday;4;Empate;28.0;8.0;8.0
2018-08-25;Huddersfield;Cardiff;0;0;D;0.0;0.0;D;M Oliver;5.0;14.0;1.0;4.0;8.0;10.0;7.0;7.0;0.0;1.0;1.0;0.0;2018;8;Saturday;0;Empate;19.0;5.0;14.0
2018-08-25;Liverpool;Brighton;1;0;H;1.0;0.0;H;C Kavanagh;22.0;6.0;8.0;2.0;8.0;14.0;8.0;5.0;1.0;1.0;0.0;0.0;2018;8;Saturday;1;Victoria Local;28.0;10.0;13.0
2018-08-25;Southampton;Leicester;1;2;A;0.0;0.0;D;J Moss;11.0;8.0;5.0;5.0;13.0;11.0;10.0;3.0;1.0;1.0;1.0;0.0;2018;8;Saturday;3;Victoria Visitante;19.0;10.0;13.0
2018-08-25;Wolves;Man City;1;1;D;0.0;0.0;D;M Atkinson;11.0;18.0;2.0;6.0;13.0;8.0;5.0;9.0;1.0;2.0;0.0;0.0;2018;8;Saturday;2;Empate;29.0;8.0;14.0
2018-08-26;Fulham;Burnley;4;2;H;3.0;2.0;H;D Coote;25.0;12.0;12.0;2.0;11.0;8.0;6.0;4.0;2.0;1.0;0.0;0.0;2018;8;Sunday;6;Victoria Local;37.0;14.0;10.0
2018-08-26;Newcastle;Chelsea;1;2;A;0.0;0.0;D;P Tierney;6.0;15.0;2.0;3.0;16.0;8.0;4.0;5.0;3.0;1.0;0.0;0.0;2018;8;Sunday;3;Victoria Visitante;21.0;5.0;9.0
2018-08-26;Watford;Crystal Palace;2;1;H;0.0;0.0;D;A Taylor;13.0;9.0;5.0;3.0;14.0;11.0;6.0;3.0;4.0;2.0;0.0;0.0;2018;8;Sunday;3;Victoria Local;22.0;8.0;9.0
2018-08-27;Man United;Tottenham;0;3;A;0.0;0.0;D;C Pawson;23.0;9.0;5.0;5.0;11.0;16.0;5.0;2.0;2.0;4.0;0.0;0.0;2018;8;Monday;3;Victoria Visitante;32.0;10.0;7.0
2018-01-09;Brighton;Fulham;2;2;D;0.0;1.0;A;L Probert;15.0;10.0;5.0;5.0;12.0;14.0;7.0;1.0;3.0;3.0;0.0;0.0;2018;1;Tuesday;4;Empate;25.0;10.0;8.0
2018-01-09;Chelsea;Bournemouth;2;0;H;0.0;0.0;D;L Mason;24.0;8.0;6.0;1.0;10.0;7.0;7.0;6.0;2.0;2.0;0.0;0.0;2018;1;Tuesday;2;Victoria Local;32.0;7.0;13.0
2018-01-09;Crystal Palace;Southampton;0;2;A;0.0;0.0;D;M Atkinson;20.0;19.0;6.0;6.0;11.0;12.0;7.0;4.0;1.0;1.0;0.0;0.0;2018;1;Tuesday;2;Victoria Visitante;39.0;12.0;11.0
2018-01-09;Everton;Huddersfield;1;1;D;1.0;1.0;D;S Attwell;11.0;9.0;1.0;6.0;13.0;14.0;4.0;3.0;3.0;3.0;0.0;0.0;2018;1;Tuesday;2;Empate;20.0;7.0;7.0
2018-01-09;Leicester;Liverpool;1;2;A;0.0;2.0;A;P Tierney;12.0;10.0;5.0;4.0;9.0;12.0;4.0;4.0;3.0;2.0;0.0;0.0;2018;1;Tuesday;3;Victoria Visitante;22.0;9.0;8.0
2018-01-09;Man City;Newcastle;2;1;H;1.0;1.0;D;K Friend;24.0;3.0;8.0;2.0;5.0;13.0;4.0;0.0;0.0;0.0;0.0;0.0;2018;1;Tuesday;3;Victoria Local;27.0;10.0;4.0
2018-01-09;West Ham;Wolves;0;1;A;0.0;0.0;D;C Kavanagh;13.0;15.0;3.0;6.0;10.0;11.0;4.0;4.0;2.0;1.0;0.0;0.0;2018;1;Tuesday;1;Victoria Visitante;28.0;9.0;8.0
2018-02-09;Burnley;Man United;0;2;A;0.0;2.0;A;J Moss;9.0;21.0;2.0;9.0;7.0;13.0;2.0;5.0;2.0;3.0;0.0;1.0;2018;2;Friday;2;Victoria Visitante;30.0;11.0;7.0
2018-02-09;Cardiff;Arsenal;2;3;A;1.0;1.0;D;A Taylor;14.0;17.0;3.0;11.0;12.0;14.0;3.0;9.0;3.0;4.0;0.0;0.0;2018;2;Friday;5;Victoria Visitante;31.0;14.0;12.0
2018-02-09;Watford;Tottenham;2;1;H;0.0;0.0;D;A Marriner;7.0;11.0;3.0;2.0;9.0;8.0;3.0;10.0;2.0;1.0;0.0;0.0;2018;2;Friday;3;Victoria Local;18.0;5.0;13.0
2018-09-15;Bournemouth;Leicester;4;2;H;3.0;0.0;H;C Pawson;10.0;14.0;5.0;8.0;13.0;15.0;4.0;6.0;3.0;2.0;0.0;1.0;2018;9;Saturday;6;Victoria Local;24.0;13.0;10.0
2018-09-15;Chelsea;Cardiff;4;1;H;2.0;1.0;H;J Moss;18.0;6.0;7.0;2.0;8.0;10.0;5.0;4.0;0.0;0.0;0.0;0.0;2018;9;Saturday;5;Victoria Local;24.0;9.0;9.0
2018-09-15;Huddersfield;Crystal Palace;0;1;A;0.0;1.0;A;L Mason;15.0;7.0;2.0;2.0;11.0;17.0;5.0;3.0;1.0;2.0;0.0;0.0;2018;9;Saturday;1;Victoria Visitante;22.0;4.0;8.0
2018-09-15;Man City;Fulham;3;0;H;2.0;0.0;H;S Attwell;28.0;9.0;9.0;3.0;7.0;7.0;10.0;4.0;0.0;0.0;0.0;0.0;2018;9;Saturday;3;Victoria Local;37.0;12.0;14.0
2018-09-15;Newcastle;Arsenal;1;2;A;0.0;0.0;D;L Probert;4.0;12.0;2.0;2.0;13.0;11.0;10.0;4.0;0.0;0.0;0.0;0.0;2018;9;Saturday;3;Victoria Visitante;16.0;4.0;14.0
2018-09-15;Tottenham;Liverpool;1;2;A;0.0;1.0;A;M Oliver;11.0;17.0;3.0;10.0;17.0;16.0;5.0;4.0;0.0;0.0;0.0;0.0;2018;9;Saturday;3;Victoria Visitante;28.0;13.0;9.0
2018-09-15;Watford;Man United;1;2;A;0.0;2.0;A;M Dean;14.0;9.0;5.0;6.0;9.0;11.0;6.0;8.0;2.0;1.0;0.0;1.0;2018;9;Saturday;3;Victoria Visitante;23.0;11.0;14.0
2018-09-16;Everton;West Ham;1;3;A;1.0;2.0;A;M Atkinson;16.0;9.0;4.0;4.0;15.0;12.0;4.0;2.0;2.0;5.0;0.0;0.0;2018;9;Sunday;4;Victoria Visitante;25.0;8.0;6.0
2018-09-16;Wolves;Burnley;1;0;H;0.0;0.0;D;A Marriner;30.0;7.0;7.0;2.0;10.0;9.0;8.0;2.0;2.0;4.0;0.0;0.0;2018;9;Sunday;1;Victoria Local;37.0;9.0;10.0
2018-09-17;Southampton;Brighton;2;2;D;1.0;0.0;H;A Taylor;14.0;12.0;5.0;4.0;10.0;13.0;1.0;4.0;2.0;3.0;0.0;0.0;2018;9;Monday;4;Empate;26.0;9.0;5.0
2018-09-22;Brighton;Tottenham;1;2;A;0.0;1.0;A;C Kavanagh;8.0;16.0;4.0;7.0;15.0;9.0;5.0;7.0;2.0;1.0;0.0;0.0;2018;9;Saturday;3;Victoria Visitante;24.0;11.0;12.0
2018-09-22;Burnley;Bournemouth;4;0;H;2.0;0.0;H;A Taylor;12.0;19.0;5.0;5.0;17.0;6.0;3.0;8.0;2.0;0.0;0.0;0.0;2018;9;Saturday;4;Victoria Local;31.0;10.0;11.0
2018-09-22;Cardiff;Man City;0;5;A;0.0;3.0;A;M Oliver;2.0;21.0;2.0;10.0;6.0;4.0;1.0;9.0;1.0;1.0;0.0;0.0;2018;9;Saturday;5;Victoria Visitante;23.0;12.0;10.0
2018-09-22;Crystal Palace;Newcastle;0;0;D;0.0;0.0;D;A Marriner;16.0;6.0;4.0;3.0;8.0;11.0;9.0;5.0;1.0;1.0;0.0;0.0;2018;9;Saturday;0;Empate;22.0;7.0;14.0
2018-09-22;Fulham;Watford;1;1;D;0.0;1.0;A;M Atkinson;15.0;11.0;3.0;6.0;11.0;9.0;8.0;8.0;2.0;1.0;0.0;0.0;2018;9;Saturday;2;Empate;26.0;9.0;16.0
2018-09-22;Leicester;Huddersfield;3;1;H;1.0;1.0;D;D Coote;18.0;9.0;8.0;2.0;10.0;16.0;3.0;1.0;2.0;1.0;0.0;0.0;2018;9;Saturday;4;Victoria Local;27.0;10.0;4.0
2018-09-22;Liverpool;Southampton;3;0;H;3.0;0.0;H;P Tierney;12.0;7.0;4.0;1.0;7.0;10.0;5.0;4.0;0.0;2.0;0.0;0.0;2018;9;Saturday;3;Victoria Local;19.0;5.0;9.0
2018-09-22;Man United;Wolves;1;1;D;1.0;0.0;H;K Friend;15.0;11.0;6.0;8.0;5.0;17.0;5.0;4.0;1.0;1.0;0.0;0.0;2018;9;Saturday;2;Empate;26.0;14.0;9.0
2018-09-23;Arsenal;Everton;2;0;H;0.0;0.0;D;J Moss;9.0;9.0;5.0;6.0;17.0;12.0;5.0;9.0;2.0;1.0;0.0;0.0;2018;9;Sunday;2;Victoria Local;18.0;11.0;14.0
2018-09-23;West Ham;Chelsea;0;0;D;0.0;0.0;D;M Dean;6.0;17.0;1.0;6.0;11.0;9.0;1.0;8.0;2.0;1.0;0.0;0.0;2018;9;Sunday;0;Empate;23.0;7.0;9.0
2018-09-29;Arsenal;Watford;2;0;H;0.0;0.0;D;A Taylor;9.0;13.0;2.0;4.0;11.0;17.0;6.0;6.0;2.0;2.0;0.0;0.0;2018;9;Saturday;2;Victoria Local;22.0;6.0;12.0
2018-09-29;Chelsea;Liverpool;1;1;D;1.0;0.0;H;A Marriner;10.0;13.0;4.0;6.0;7.0;9.0;4.0;4.0;0.0;2.0;0.0;0.0;2018;9;Saturday;2;Empate;23.0;10.0;8.0
2018-09-29;Everton;Fulham;3;0;H;0.0;0.0;D;R East;19.0;6.0;6.0;0.0;13.0;13.0;12.0;1.0;0.0;3.0;0.0;0.0;2018;9;Saturday;3;Victoria Local;25.0;6.0;13.0
2018-09-29;Huddersfield;Tottenham;0;2;A;0.0;2.0;A;C Pawson;9.0;10.0;5.0;6.0;17.0;16.0;3.0;0.0;2.0;2.0;0.0;0.0;2018;9;Saturday;2;Victoria Visitante;19.0;11.0;3.0
2018-09-29;Man City;Brighton;2;0;H;1.0;0.0;H;L Mason;28.0;4.0;8.0;1.0;4.0;10.0;10.0;3.0;0.0;3.0;0.0;0.0;2018;9;Saturday;2;Victoria Local;32.0;9.0;13.0
2018-09-29;Newcastle;Leicester;0;2;A;0.0;1.0;A;S Hooper;6.0;12.0;1.0;5.0;11.0;5.0;5.0;9.0;0.0;0.0;0.0;0.0;2018;9;Saturday;2;Victoria Visitante;18.0;6.0;14.0
2018-09-29;West Ham;Man United;3;1;H;2.0;0.0;H;M Oliver;8.0;9.0;3.0;4.0;12.0;12.0;4.0;9.0;0.0;1.0;0.0;0.0;2018;9;Saturday;4;Victoria Local;17.0;7.0;13.0
2018-09-29;Wolves;Southampton;2;0;H;0.0;0.0;D;S Attwell;14.0;17.0;6.0;6.0;11.0;7.0;8.0;6.0;3.0;1.0;0.0;0.0;2018;9;Saturday;2;Victoria Local;31.0;12.0;14.0
2018-09-30;Cardiff;Burnley;1;2;A;0.0;0.0;D;M Atkinson;19.0;3.0;5.0;2.0;11.0;15.0;10.0;2.0;1.0;3.0;0.0;0.0;2018;9;Sunday;3;Victoria Visitante;22.0;7.0;12.0
2018-01-10;Bournemouth;Crystal Palace;2;1;H;1.0;0.0;H;M Dean;11.0;10.0;5.0;2.0;9.0;12.0;3.0;3.0;3.0;4.0;0.0;0.0;2018;1;Wednesday;3;Victoria Local;21.0;7.0;6.0
2018-05-10;Brighton;West Ham;1;0;H;1.0;0.0;H;K Friend;9.0;17.0;4.0;4.0;12.0;8.0;2.0;9.0;3.0;2.0;0.0;0.0;2018;5;Thursday;1;Victoria Local;26.0;8.0;11.0
2018-06-10;Burnley;Huddersfield;1;1;D;1.0;0.0;H;C Kavanagh;6.0;19.0;3.0;2.0;8.0;11.0;1.0;10.0;2.0;2.0;0.0;0.0;2018;6;Sunday;2;Empate;25.0;5.0;11.0
2018-06-10;Crystal Palace;Wolves;0;1;A;0.0;0.0;D;M Oliver;11.0;7.0;4.0;2.0;11.0;13.0;6.0;3.0;3.0;4.0;0.0;0.0;2018;6;Sunday;1;Victoria Visitante;18.0;6.0;9.0
2018-06-10;Leicester;Everton;1;2;A;1.0;1.0;D;A Marriner;8.0;17.0;2.0;8.0;10.0;11.0;2.0;10.0;2.0;1.0;1.0;0.0;2018;6;Sunday;3;Victoria Visitante;25.0;10.0;12.0
2018-06-10;Man United;Newcastle;3;2;H;0.0;2.0;A;A Taylor;18.0;13.0;10.0;8.0;16.0;8.0;10.0;6.0;2.0;2.0;0.0;0.0;2018;6;Sunday;5;Victoria Local;31.0;18.0;16.0
2018-06-10;Tottenham;Cardiff;1;0;H;1.0;0.0;H;M Dean;19.0;8.0;7.0;6.0;7.0;11.0;6.0;2.0;2.0;1.0;0.0;1.0;2018;6;Sunday;1;Victoria Local;27.0;13.0;8.0
2018-06-10;Watford;Bournemouth;0;4;A;0.0;3.0;A;J Moss;14.0;10.0;2.0;7.0;11.0;9.0;10.0;7.0;3.0;1.0;1.0;0.0;2018;6;Sunday;4;Victoria Visitante;24.0;9.0;17.0
2018-07-10;Fulham;Arsenal;1;5;A;1.0;1.0;D;P Tierney;21.0;9.0;4.0;7.0;11.0;12.0;4.0;2.0;2.0;0.0;0.0;0.0;2018;7;Tuesday;6;Victoria Visitante;30.0;11.0;6.0
2018-07-10;Liverpool;Man City;0;0;D;0.0;0.0;D;M Atkinson;7.0;6.0;2.0;2.0;10.0;10.0;2.0;6.0;1.0;3.0;0.0;0.0;2018;7;Tuesday;0;Empate;13.0;4.0;8.0
2018-07-10;Southampton;Chelsea;0;3;A;0.0;1.0;A;C Pawson;15.0;21.0;6.0;6.0;13.0;11.0;4.0;12.0;6.0;0.0;0.0;0.0;2018;7;Tuesday;3;Victoria Visitante;36.0;12.0;16.0
2018-10-20;Bournemouth;Southampton;0;0;D;0.0;0.0;D;L Probert;10.0;8.0;2.0;4.0;10.0;14.0;6.0;4.0;1.0;2.0;0.0;0.0;2018;10;Saturday;0;Empate;18.0;6.0;10.0
2018-10-20;Cardiff;Fulham;4;2;H;2.0;2.0;D;K Friend;22.0;9.0;5.0;4.0;15.0;16.0;4.0;4.0;3.0;3.0;0.0;0.0;2018;10;Saturday;6;Victoria Local;31.0;9.0;8.0
2018-10-20;Chelsea;Man United;2;2;D;1.0;0.0;H;M Dean;21.0;7.0;6.0;4.0;9.0;17.0;5.0;3.0;2.0;5.0;0.0;0.0;2018;10;Saturday;4;Empate;28.0;10.0;8.0
2018-10-20;Huddersfield;Liverpool;0;1;A;0.0;1.0;A;M Oliver;13.0;11.0;1.0;2.0;9.0;6.0;2.0;4.0;0.0;2.0;0.0;0.0;2018;10;Saturday;1;Victoria Visitante;24.0;3.0;6.0
2018-10-20;Man City;Burnley;5;0;H;1.0;0.0;H;J Moss;24.0;5.0;10.0;0.0;11.0;5.0;10.0;1.0;2.0;2.0;0.0;0.0;2018;10;Saturday;5;Victoria Local;29.0;10.0;11.0
2018-10-20;Newcastle;Brighton;0;1;A;0.0;1.0;A;A Marriner;27.0;8.0;6.0;2.0;13.0;17.0;10.0;2.0;0.0;2.0;0.0;0.0;2018;10;Saturday;1;Victoria Visitante;35.0;8.0;12.0
2018-10-20;West Ham;Tottenham;0;1;A;0.0;1.0;A;M Atkinson;13.0;10.0;4.0;2.0;8.0;10.0;10.0;6.0;3.0;0.0;0.0;0.0;2018;10;Saturday;1;Victoria Visitante;23.0;6.0;16.0
2018-10-20;Wolves;Watford;0;2;A;0.0;2.0;A;L Mason;10.0;9.0;1.0;3.0;23.0;13.0;8.0;2.0;3.0;1.0;0.0;0.0;2018;10;Saturday;2;Victoria Visitante;19.0;4.0;10.0
2018-10-21;Everton;Crystal Palace;2;0;H;0.0;0.0;D;A Taylor;20.0;7.0;4.0;3.0;13.0;17.0;10.0;5.0;2.0;1.0;0.0;0.0;2018;10;Sunday;2;Victoria Local;27.0;7.0;15.0
2018-10-22;Arsenal;Leicester;3;1;H;1.0;1.0;D;C Kavanagh;19.0;8.0;6.0;2.0;10.0;10.0;6.0;4.0;2.0;2.0;0.0;0.0;2018;10;Monday;4;Victoria Local;27.0;8.0;10.0
2018-10-27;Brighton;Wolves;1;0;H;0.0;0.0;D;A Taylor;2.0;25.0;1.0;7.0;11.0;8.0;1.0;10.0;3.0;0.0;0.0;0.0;2018;10;Saturday;1;Victoria Local;27.0;8.0;11.0
2018-10-27;Fulham;Bournemouth;0;3;A;0.0;1.0;A;A Marriner;11.0;12.0;1.0;5.0;16.0;3.0;5.0;5.0;2.0;1.0;1.0;0.0;2018;10;Saturday;3;Victoria Visitante;23.0;6.0;10.0
2018-10-27;Leicester;West Ham;1;1;D;0.0;1.0;A;M Oliver;21.0;11.0;7.0;3.0;17.0;5.0;8.0;0.0;1.0;1.0;0.0;1.0;2018;10;Saturday;2;Empate;32.0;10.0;8.0
2018-10-27;Liverpool;Cardiff;4;1;H;1.0;0.0;H;S Attwell;19.0;2.0;7.0;1.0;6.0;4.0;8.0;0.0;0.0;0.0;0.0;0.0;2018;10;Saturday;5;Victoria Local;21.0;8.0;8.0
2018-10-27;Southampton;Newcastle;0;0;D;0.0;0.0;D;C Kavanagh;22.0;6.0;4.0;0.0;9.0;12.0;7.0;2.0;0.0;1.0;0.0;0.0;2018;10;Saturday;0;Empate;28.0;4.0;9.0
2018-10-27;Watford;Huddersfield;3;0;H;2.0;0.0;H;M Dean;12.0;13.0;6.0;7.0;9.0;13.0;3.0;3.0;1.0;2.0;0.0;0.0;2018;10;Saturday;3;Victoria Local;25.0;13.0;6.0
2018-10-28;Burnley;Chelsea;0;4;A;0.0;1.0;A;C Pawson;7.0;24.0;1.0;8.0;14.0;10.0;4.0;4.0;4.0;2.0;0.0;0.0;2018;10;Sunday;4;Victoria Visitante;31.0;9.0;8.0
2018-10-28;Crystal Palace;Arsenal;2;2;D;1.0;0.0;H;M Atkinson;16.0;7.0;3.0;2.0;10.0;16.0;6.0;4.0;1.0;2.0;0.0;0.0;2018;10;Sunday;4;Empate;23.0;5.0;10.0
2018-10-28;Man United;Everton;2;1;H;1.0;0.0;H;J Moss;14.0;14.0;10.0;6.0;15.0;12.0;8.0;4.0;2.0;1.0;0.0;0.0;2018;10;Sunday;3;Victoria Local;28.0;16.0;12.0
2018-10-29;Tottenham;Man City;0;1;A;0.0;1.0;A;K Friend;4.0;13.0;1.0;6.0;13.0;13.0;3.0;6.0;2.0;2.0;0.0;0.0;2018;10;Monday;1;Victoria Visitante;17.0;7.0;9.0
2018-03-11;Arsenal;Liverpool;1;1;D;0.0;0.0;D;A Marriner;12.0;13.0;4.0;4.0;7.0;7.0;5.0;8.0;1.0;1.0;0.0;0.0;2018;3;Sunday;2;Empate;25.0;8.0;13.0
2018-03-11;Bournemouth;Man United;1;2;A;1.0;1.0;D;P Tierney;18.0;18.0;7.0;8.0;12.0;12.0;9.0;5.0;4.0;3.0;0.0;0.0;2018;3;Sunday;3;Victoria Visitante;36.0;15.0;14.0
2018-03-11;Cardiff;Leicester;0;1;A;0.0;0.0;D;L Probert;11.0;13.0;2.0;5.0;13.0;12.0;6.0;12.0;2.0;2.0;0.0;0.0;2018;3;Sunday;1;Victoria Visitante;24.0;7.0;18.0
2018-03-11;Everton;Brighton;3;1;H;1.0;1.0;D;D Coote;14.0;5.0;3.0;3.0;9.0;17.0;6.0;4.0;0.0;1.0;0.0;0.0;2018;3;Sunday;4;Victoria Local;19.0;6.0;10.0
2018-03-11;Newcastle;Watford;1;0;H;0.0;0.0;D;C Pawson;10.0;16.0;2.0;1.0;12.0;11.0;8.0;9.0;1.0;5.0;0.0;0.0;2018;3;Sunday;1;Victoria Local;26.0;3.0;17.0
